Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6
-0.252061261994359,-0.178391540986447,26.7469665840443,0.00907306708734737,-143.552205008471,-156.158069831985
-0.179753647436844,-0.43329953061821,26.9698243613666,0.00694842774248004,-143.957816297536,-156.174977774332
-0.184979555667233,-0.368952317402065,26.8754340026115,0.00980208937782809,-144.501439311684,-156.741629202402
-0.0796681061237109,-0.254596781901172,26.8571390210253,0.00587663838335039,-146.743469770303,-158.635265854093
-0.195454545036678,-0.365269208554501,26.8426890936824,0.00721067297299473,-142.639385232687,-154.929545613276
-0.252061261994359,-0.178391540986447,26.7469665840443,0.00907306708734737,-143.552205008471,-156.158069831985
-0.179753647436844,-0.43329953061821,26.9698243613666,0.00694842774248004,-143.957816297536,-156.174977774332
-0.184979555667233,-0.368952317402065,26.8754340026115,0.00980208937782809,-144.501439311684,-156.741629202402
-0.0796681061237109,-0.269956961719438,26.6126992785804,0.00981677991093205,-146.223620151709,-158.114409309042
-0.195454545036678,-0.365269208554501,26.8426890936824,0.00721067297299473,-142.639385232687,-154.929545613276
-0.252061261994359,-0.178391540986447,26.7469665840443,0.00907306708734737,-143.552205008471,-156.158069831985
-0.179753647436844,-0.43329953061821,26.9698243613666,0.00694842774248004,-143.957816297536,-156.174977774332
-0.184979555667233,-0.368952317402065,26.8754340026115,0.00980208937782809,-144.501439311684,-156.741629202402
-0.0796681061237109,-0.269956961719438,26.6126992785804,0.00981677991093205,-146.223620151709,-158.114409309042
-0.195454545036678,-0.365269208554501,26.8426890936824,0.00721067297299473,-142.639385232687,-154.929545613276
-0.252061261994359,-0.178391540986447,26.7469665840443,0.00907306708734737,-143.552205008471,-156.158069831985
-0.179753647436844,-0.43329953061821,26.9698243613666,0.00694842774248004,-143.957816297536,-156.174977774332
-0.184979555667233,-0.368952317402065,26.8754340026115,0.00980208937782809,-144.501439311684,-156.741629202402
-0.0796681061237109,-0.269956961719438,26.6126992785804,0.00981677991093205,-146.223620151709,-158.114409309042
-0.195454545036678,-0.365269208554501,26.8426890936824,0.00721067297299473,-142.639385232687,-154.929545613276
-0.252061261994359,-0.178391540986447,26.7469665840443,0.00907306708734737,-143.552205008471,-156.158069831985
-0.176114474599719,-0.444941231932489,26.9719783987844,0.0068470559856506,-144.370406247175,-156.571446464829
-0.184979555667233,-0.368952317402065,26.8754340026115,0.00980208937782809,-144.501439311684,-156.741629202402
-0.0796681061237109,-0.269956961719438,26.6126992785804,0.00981677991093205,-146.223620151709,-158.114409309042
-0.195454545036678,-0.365269208554501,26.8426890936824,0.00721067297299473,-142.639385232687,-154.929545613276
-0.260083228743052,-0.162123177330244,26.7315989106369,0.00918952767777714,-144.035890997766,-156.693030471652
-0.176114474599719,-0.444941231932489,26.9719783987844,0.0068470559856506,-144.370406247175,-156.571446464829
-0.184979555667233,-0.355091109778995,26.863575197244,0.00979520413830036,-143.911356427432,-156.151464961395
-0.0796681061237109,-0.269956961719438,26.6126992785804,0.00981677991093205,-146.223620151709,-158.114409309042
-0.195454545036678,-0.365269208554501,26.8426890936824,0.00721067297299473,-142.639385232687,-154.929545613276
-0.260083228743052,-0.162123177330244,26.7315989106369,0.00918952767777714,-144.035890997766,-156.693030471652
-0.176114474599719,-0.444941231932489,26.9719783987844,0.0068470559856506,-144.370406247175,-156.571446464829
-0.184979555667233,-0.355091109778995,26.863575197244,0.00979520413830036,-143.911356427432,-156.151464961395
-0.0796681061237109,-0.33019387440973,26.6126992785804,0.00981677991093205,-145.563079045302,-157.454048958802
-0.195454545036678,-0.365269208554501,26.8426890936824,0.00721067297299473,-142.639385232687,-154.929545613276
-0.260083228743052,-0.162123177330244,26.7315989106369,0.00918952767777714,-144.035890997766,-156.693030471652
-0.176114474599719,-0.444941231932489,26.9719783987844,0.0068470559856506,-144.370406247175,-156.571446464829
-0.184979555667233,-0.355091109778995,26.863575197244,0.00979520413830036,-143.911356427432,-156.151464961395
-0.0796681061237109,-0.33019387440973,26.6126992785804,0.00981677991093205,-145.563079045302,-157.454048958802
-0.130461259478312,-0.284875232139354,26.7075442673428,0.00584159587759788,-150.438101265988,-162.462996037719
-0.290366955238806,-0.113018248346825,26.7019148977033,0.00967127392961996,-145.541575876259,-158.406891396161
-0.176114474599719,-0.444941231932489,26.9719783987844,0.0068470559856506,-144.370406247175,-156.571446464829
-0.184979555667233,-0.355091109778995,26.863575197244,0.0092792778798897,-142.886536284095,-155.126696361479
-0.0796681061237109,-0.33019387440973,26.6126992785804,0.00981677991093205,-145.563079045302,-157.454048958802
-0.130461259478312,-0.284875232139354,26.7075442673428,0.00584159587759788,-150.438101265988,-162.462996037719
-0.290366955238806,-0.113018248346825,26.7019148977033,0.00967127392961996,-145.541575876259,-158.406891396161
-0.202352983847022,-0.394710572715628,26.9107653720977,0.0068470559856506,-142.856552928851,-155.181347622748
-0.184979555667233,-0.355091109778995,26.863575197244,0.0092792778798897,-142.886536284095,-155.126696361479
-0.200641108447745,-0.33019387440973,26.6126992785804,0.00981677991093205,-144.158146074295,-156.472989078618
-0.130461259478312,-0.284875232139354,26.7075442673428,0.00584159587759788,-150.438101265988,-162.462996037719
-0.290366955238806,-0.113018248346825,26.7019148977033,0.00967127392961996,-145.541575876259,-158.406891396161
-0.202352983847022,-0.394710572715628,26.9107653720977,0.0068470559856506,-142.856552928851,-155.181347622748
-0.206316512568413,-0.303183031068444,26.8729779531163,0.010041548157348,-144.02080112555,-156.365102806193
-0.200641108447745,-0.33019387440973,26.6126992785804,0.00981677991093205,-144.158146074295,-156.472989078618
-0.130461259478312,-0.284875232139354,26.7075442673428,0.00584159587759788,-150.438101265988,-162.462996037719
-0.290366955238806,-0.113018248346825,26.7019148977033,0.00967127392961996,-145.541575876259,-158.406891396161
-0.202352983847022,-0.394710572715628,26.9107653720977,0.0068470559856506,-142.856552928851,-155.181347622748
-0.206316512568413,-0.303183031068444,26.8729779531163,0.010041548157348,-144.02080112555,-156.365102806193
-0.200641108447745,-0.33019387440973,26.6126992785804,0.00981677991093205,-144.158146074295,-156.472989078618
-0.130461259478312,-0.284875232139354,26.7075442673428,0.00584159587759788,-150.438101265988,-162.462996037719
-0.290366955238806,-0.113018248346825,26.7019148977033,0.00967127392961996,-145.541575876259,-158.406891396161
-0.202352983847022,-0.389352328073714,26.9107653720977,0.0068470559856506,-142.729140141526,-155.053913829419
-0.206316512568413,-0.303183031068444,26.8729779531163,0.010041548157348,-144.02080112555,-156.365102806193
-0.200641108447745,-0.33019387440973,26.6126992785804,0.00981677991093205,-144.158146074295,-156.472989078618
-0.130461259478312,-0.284875232139354,26.7075442673428,0.00584159587759788,-150.438101265988,-162.462996037719
-0.290366955238806,-0.113018248346825,26.7019148977033,0.00967127392961996,-145.541575876259,-158.406891396161
-0.202352983847022,-0.389352328073714,26.9107653720977,0.0068470559856506,-142.729140141526,-155.053913829419
-0.206316512568413,-0.303183031068444,26.8729779531163,0.010041548157348,-144.02080112555,-156.365102806193
-0.200641108447745,-0.33019387440973,26.6126992785804,0.00981677991093205,-144.158146074295,-156.472989078618
-0.130461259478312,-0.284875232139354,26.7075442673428,0.00584159587759788,-150.438101265988,-162.462996037719
-0.290366955238806,-0.113018248346825,26.7019148977033,0.00967127392961996,-145.541575876259,-158.406891396161
-0.108274883184372,-0.46229445517487,26.8241651655291,0.00830963158260632,-145.321702541023,-157.28111701724
-0.206316512568413,-0.303183031068444,26.8729779531163,0.010041548157348,-144.02080112555,-156.365102806193
-0.200641108447745,-0.33019387440973,26.6126992785804,0.00981677991093205,-144.158146074295,-156.472989078618
-0.130461259478312,-0.189283665411927,26.7939252147054,0.00451885778281417,-152.320004915747,-164.345036340189
-0.290366955238806,-0.113018248346825,26.7019148977033,0.00967127392961996,-145.541575876259,-158.406891396161
-0.108274883184372,-0.46229445517487,26.8241651655291,0.00830963158260632,-145.321702541023,-157.28111701724
-0.206316512568413,-0.303183031068444,26.8729779531163,0.010041548157348,-144.02080112555,-156.365102806193
-0.200641108447745,-0.33019387440973,26.6126992785804,0.00981677991093205,-144.158146074295,-156.472989078618
-0.130461259478312,-0.189283665411927,26.7939252147054,0.00451885778281417,-152.320004915747,-164.345036340189
-0.290366955238806,-0.113018248346825,26.7019148977033,0.00967127392961996,-145.541575876259,-158.406891396161
-0.108274883184372,-0.46229445517487,26.8241651655291,0.00830963158260632,-145.321702541023,-157.28111701724
-0.206316512568413,-0.303183031068444,26.7358607363824,0.010041548157348,-142.029794849072,-154.373728994978
-0.200641108447745,-0.33019387440973,26.6126992785804,0.00981677991093205,-144.158146074295,-156.472989078618
-0.130461259478312,-0.233365688309878,26.7939252147054,0.0115722977683487,-148.426348036525,-160.450767840651
-0.290366955238806,-0.113018248346825,26.7019148977033,0.00967127392961996,-145.541575876259,-158.406891396161
-0.108274883184372,-0.46229445517487,26.8241651655291,0.00830963158260632,-145.321702541023,-157.28111701724
-0.206316512568413,-0.303183031068444,26.7358607363824,0.010041548157348,-142.029794849072,-154.373728994978
-0.200641108447745,-0.33019387440973,26.6126992785804,0.00981677991093205,-144.158146074295,-156.472989078618
-0.130461259478312,-0.233365688309878,26.7939252147054,0.0115722977683487,-148.426348036525,-160.450767840651
-0.290366955238806,-0.113018248346825,26.7019148977033,0.00967127392961996,-145.541575876259,-158.406891396161
-0.108274883184372,-0.46229445517487,26.8241651655291,0.00830963158260632,-145.321702541023,-157.28111701724
-0.206316512568413,-0.303183031068444,26.7358607363824,0.010041548157348,-142.029794849072,-154.373728994978
-0.131834459114875,-0.33019387440973,26.6126992785804,0.00948467069994934,-144.739052737654,-156.767972298485
-0.228378188916557,-0.229545840735711,26.7869996867086,0.0115722977683487,-145.536858503443,-158.000456624354
-0.290366955238806,-0.113018248346825,26.7019148977033,0.00967127392961996,-145.541575876259,-158.406891396161
-0.108274883184372,-0.46229445517487,26.8241651655291,0.00830963158260632,-145.321702541023,-157.28111701724
-0.206316512568413,-0.303183031068444,26.7358607363824,0.010041548157348,-142.029794849072,-154.373728994978
-0.131834459114875,-0.33019387440973,26.6126992785804,0.00948467069994934,-144.739052737654,-156.767972298485
-0.228378188916557,-0.229545840735711,26.7869996867086,0.00688325627203536,-144.496785994755,-156.96085258712
-0.290366955238806,-0.113018248346825,26.7019148977033,0.00967127392961996,-145.541575876259,-158.406891396161
-0.108274883184372,-0.46229445517487,26.8241651655291,0.00830963158260632,-145.321702541023,-157.28111701724
-0.206316512568413,-0.303183031068444,26.7358607363824,0.010041548157348,-142.029794849072,-154.373728994978
-0.131834459114875,-0.33019387440973,26.6126992785804,0.00948467069994934,-144.739052737654,-156.767972298485
-0.228378188916557,-0.229545840735711,26.7869996867086,0.00688325627203536,-144.496785994755,-156.96085258712
-0.290366955238806,-0.165607347658184,26.7019148977033,0.00967127392961996,-144.398069028443,-157.263457811689
-0.108274883184372,-0.46229445517487,26.8241651655291,0.00830963158260632,-145.321702541023,-157.28111701724
-0.206316512568413,-0.303183031068444,26.7358607363824,0.010041548157348,-142.029794849072,-154.373728994978
-0.131834459114875,-0.33019387440973,26.6126992785804,0.00948467069994934,-144.739052737654,-156.767972298485
-0.179886842246384,-0.260682678881957,26.7869996867086,0.00688325627203536,-144.326140756454,-156.542817155157
-0.290366955238806,-0.165607347658184,26.7019148977033,0.00967127392961996,-144.398069028443,-157.263457811689
-0.140318156975296,-0.475714841767384,26.7829625346823,0.00830963158260632,-145.11457125595,-157.173509922274
-0.206316512568413,-0.303183031068444,26.7358607363824,0.010041548157348,-142.029794849072,-154.373728994978
-0.131834459114875,-0.33019387440973,26.6126992785804,0.00948467069994934,-144.739052737654,-156.767972298485
-0.179886842246384,-0.260682678881957,26.7869996867086,0.00688325627203536,-144.326140756454,-156.542817155157
-0.169599599061114,-0.165607347658184,26.7792028450629,0.00934636097670164,-145.250335813034,-157.421601920309
-0.140318156975296,-0.475714841767384,26.7829625346823,0.00830963158260632,-145.11457125595,-157.173509922274
-0.206316512568413,-0.303183031068444,26.7358607363824,0.010041548157348,-142.029794849072,-154.373728994978
-0.145231874522678,-0.33019387440973,26.6126992785804,0.00948467069994934,-144.567140047641,-156.642459268062
-0.134875606709725,-0.304882614533614,26.8635654720914,0.00586174169960587,-144.646971365102,-156.686982145696
-0.169599599061114,-0.165607347658184,26.7792028450629,0.00934636097670164,-145.250335813034,-157.421601920309
-0.140318156975296,-0.475714841767384,26.7829625346823,0.00830963158260632,-145.11457125595,-157.173509922274
-0.206316512568413,-0.303183031068444,26.7358607363824,0.010041548157348,-142.029794849072,-154.373728994978
-0.145231874522678,-0.33019387440973,26.6126992785804,0.00948467069994934,-144.567140047641,-156.642459268062
-0.134875606709725,-0.304882614533614,26.8635654720914,0.00586174169960587,-144.646971365102,-156.686982145696
-0.169599599061114,-0.165607347658184,26.7792028450629,0.00934636097670164,-145.250335813034,-157.421601920309
-0.140318156975296,-0.475714841767384,26.7829625346823,0.00830963158260632,-145.11457125595,-157.173509922274
-0.206316512568413,-0.303183031068444,26.7358607363824,0.010041548157348,-142.029794849072,-154.373728994978
-0.145231874522678,-0.33019387440973,26.6126992785804,0.00948467069994934,-144.567140047641,-156.642459268062
-0.134875606709725,-0.304882614533614,26.8635654720914,0.00586174169960587,-144.646971365102,-156.686982145696
-0.169599599061114,-0.165607347658184,26.7792028450629,0.00934636097670164,-145.250335813034,-157.421601920309
-0.140318156975296,-0.475714841767384,26.7829625346823,0.00830963158260632,-145.11457125595,-157.173509922274
-0.183622294921411,-0.193698137627585,26.5668972580143,0.0134590894886777,-147.073914574934,-159.306168100322
-0.145231874522678,-0.33019387440973,26.6126992785804,0.00948467069994934,-144.567140047641,-156.642459268062
-0.134875606709725,-0.304882614533614,26.8635654720914,0.00586174169960587,-144.646971365102,-156.686982145696
-0.169599599061114,-0.165607347658184,26.7792028450629,0.00934636097670164,-145.250335813034,-157.421601920309
-0.153680683976162,-0.592544360020994,26.8851096969653,0.00635441913700382,-153.465685144392,-165.574824404838
-0.183622294921411,-0.193698137627585,26.5668972580143,0.0134590894886777,-147.073914574934,-159.306168100322
-0.145231874522678,-0.33019387440973,26.6126992785804,0.00948467069994934,-144.567140047641,-156.642459268062
-0.134875606709725,-0.304882614533614,26.8635654720914,0.00586174169960587,-144.646971365102,-156.686982145696
-0.169599599061114,-0.165607347658184,26.7792028450629,0.00934636097670164,-145.250335813034,-157.421601920309
-0.153680683976162,-0.592544360020994,26.8851096969653,0.00635441913700382,-153.465685144392,-165.574824404838
-0.183622294921411,-0.193698137627585,26.5668972580143,0.0134590894886777,-147.073914574934,-159.306168100322
-0.145231874522678,-0.33019387440973,26.6126992785804,0.00948467069994934,-144.567140047641,-156.642459268062
-0.134875606709725,-0.304882614533614,26.8635654720914,0.00586174169960587,-144.646971365102,-156.686982145696
-0.169599599061114,-0.165607347658184,26.7792028450629,0.00934636097670164,-145.250335813034,-157.421601920309
-0.153680683976162,-0.592544360020994,26.8851096969653,0.00635441913700382,-153.465685144392,-165.574824404838
-0.183622294921411,-0.193698137627585,26.5668972580143,0.0122237032786209,-145.543386169011,-157.77576307438
-0.145231874522678,-0.33019387440973,26.6126992785804,0.00948467069994934,-144.567140047641,-156.642459268062
-0.134875606709725,-0.304882614533614,26.8635654720914,0.00586174169960587,-144.646971365102,-156.686982145696
-0.169599599061114,-0.165607347658184,26.7792028450629,0.00934636097670164,-145.250335813034,-157.421601920309
-0.153680683976162,-0.592544360020994,26.8851096969653,0.00635441913700382,-153.465685144392,-165.574824404838
-0.149953830419393,-0.23615608372116,26.375489869188,0.0122237032786209,-148.918331668336,-161.009905699953
-0.145231874522678,-0.33019387440973,26.6126992785804,0.00948467069994934,-144.567140047641,-156.642459268062
-0.134875606709725,-0.304882614533614,26.8635654720914,0.00586174169960587,-144.646971365102,-156.686982145696
-0.169599599061114,-0.165607347658184,26.7792028450629,0.00934636097670164,-145.250335813034,-157.421601920309
-0.153680683976162,-0.592544360020994,26.8851096969653,0.00635441913700382,-153.465685144392,-165.574824404838
-0.149953830419393,-0.23615608372116,26.375489869188,0.0122237032786209,-148.918331668336,-161.009905699953
-0.145231874522678,-0.33019387440973,26.6126992785804,0.00948467069994934,-144.567140047641,-156.642459268062
-0.176247331883575,-0.304882614533614,26.8635654720914,0.00586174169960587,-144.189285596518,-156.390192535996
-0.224595028926806,-0.19517758368537,26.88421477714,0.00778434410243666,-143.131358720373,-155.574102290691
-0.153680683976162,-0.592544360020994,26.8851096969653,0.00635441913700382,-153.465685144392,-165.574824404838
-0.149953830419393,-0.23615608372116,26.375489869188,0.0122237032786209,-148.918331668336,-161.009905699953
-0.145231874522678,-0.33019387440973,26.6126992785804,0.00948467069994934,-144.567140047641,-156.642459268062
-0.136014969011888,-0.304882614533614,26.8635654720914,0.00586174169960587,-144.628288124268,-156.672156936237
-0.224595028926806,-0.19517758368537,26.88421477714,0.00778434410243666,-143.131358720373,-155.574102290691
-0.207997670614282,-0.411522306965147,26.9920091680805,0.00635441913700382,-143.546269957676,-155.90035437827
-0.149953830419393,-0.23615608372116,26.375489869188,0.0122237032786209,-148.918331668336,-161.009905699953
-0.183384708698854,-0.33019387440973,26.6126992785804,0.00948467069994934,-144.474119145061,-156.706159040572
-0.136014969011888,-0.304882614533614,26.8635654720914,0.00586174169960587,-144.628288124268,-156.672156936237
-0.224595028926806,-0.19517758368537,26.88421477714,0.00778434410243666,-143.131358720373,-155.574102290691
-0.232660834354238,-0.411522306965147,26.9920091680805,0.00635441913700382,-144.226836505368,-156.716771336731
-0.14729858205249,-0.23615608372116,26.375489869188,0.0122237032786209,-148.964535486123,-161.046243530455
-0.183384708698854,-0.33019387440973,26.6126992785804,0.00948467069994934,-144.474119145061,-156.706159040572
-0.136014969011888,-0.304882614533614,26.8635654720914,0.00586174169960587,-144.628288124268,-156.672156936237
-0.224595028926806,-0.19517758368537,26.88421477714,0.00778434410243666,-143.131358720373,-155.574102290691
-0.286558589847716,-0.327226634904568,27.0965987642811,0.00606036516043062,-144.406510209529,-157.246255436291
-0.104525991924781,-0.23615608372116,26.5456919903895,0.00953454422223424,-148.364131116634,-160.3119182831
-0.183384708698854,-0.33019387440973,26.6126992785804,0.00948467069994934,-144.474119145061,-156.706159040572
-0.136014969011888,-0.229349284119462,26.8635654720914,0.00586174169960587,-145.789280947008,-157.832947997405
-0.224595028926806,-0.19517758368537,26.88421477714,0.00778434410243666,-143.131358720373,-155.574102290691
-0.286558589847716,-0.327226634904568,27.0965987642811,0.00606036516043062,-144.406510209529,-157.246255436291
-0.104525991924781,-0.23615608372116,26.5456919903895,0.00953454422223424,-148.364131116634,-160.3119182831
-0.183384708698854,-0.33019387440973,26.6126992785804,0.00948467069994934,-144.474119145061,-156.706159040572
-0.136014969011888,-0.231522151857244,26.8635654720914,0.00586174169960587,-145.739446272079,-157.783118329539
-0.224595028926806,-0.19517758368537,26.88421477714,0.00778434410243666,-143.131358720373,-155.574102290691
-0.286558589847716,-0.327226634904568,27.0965987642811,0.00606036516043062,-144.406510209529,-157.246255436291
-0.191075177088212,-0.319259238386156,26.5524191405181,0.0093576621501661,-147.146482022874,-159.414336008507
-0.160331097842219,-0.33019387440973,26.6126992785804,0.0113601513838806,-143.548484722928,-155.681288635224
-0.136014969011888,-0.231522151857244,26.8635654720914,0.00586174169960587,-145.739446272079,-157.783118329539
-0.224595028926806,-0.19517758368537,26.88421477714,0.00778434410243666,-143.131358720373,-155.574102290691
-0.286558589847716,-0.327226634904568,27.0965987642811,0.00606036516043062,-144.406510209529,-157.246255436291
-0.191075177088212,-0.319259238386156,26.5524191405181,0.0093576621501661,-147.146482022874,-159.414336008507
-0.160331097842219,-0.33019387440973,26.6126992785804,0.0113601513838806,-143.548484722928,-155.681288635224
-0.136014969011888,-0.231522151857244,26.9484203752915,0.00586174169960587,-144.695021291633,-156.738921659635
-0.224595028926806,-0.19517758368537,26.88421477714,0.00778434410243666,-143.131358720373,-155.574102290691
-0.286558589847716,-0.327226634904568,27.0965987642811,0.00606036516043062,-144.406510209529,-157.246255436291
-0.191075177088212,-0.319259238386156,26.5524191405181,0.0146274445545705,-149.040722036227,-161.308049675601
-0.160331097842219,-0.33019387440973,26.6126992785804,0.0113601513838806,-143.548484722928,-155.681288635224
-0.136014969011888,-0.231522151857244,26.9484203752915,0.00586174169960587,-144.695021291633,-156.738921659635
-0.224595028926806,-0.19517758368537,26.88421477714,0.00778434410243666,-143.131358720373,-155.574102290691
-0.286558589847716,-0.191588031140364,27.0965987642811,0.00606036516043062,-144.199135763832,-157.038529134109
-0.191075177088212,-0.319259238386156,26.5524191405181,0.0146274445545705,-149.040722036227,-161.308049675601
-0.160331097842219,-0.33019387440973,26.6126992785804,0.0113601513838806,-143.548484722928,-155.681288635224
-0.136014969011888,-0.231522151857244,26.9484203752915,0.00586174169960587,-144.695021291633,-156.738921659635
-0.224595028926806,-0.19517758368537,26.88421477714,0.00778434410243666,-143.131358720373,-155.574102290691
-0.286558589847716,-0.191588031140364,27.0965987642811,0.00606036516043062,-144.199135763832,-157.038529134109
-0.191075177088212,-0.319259238386156,26.4893659225048,0.0101392965454505,-148.156599491249,-160.424208166878
-0.160331097842219,-0.33019387440973,26.6126992785804,0.0113601513838806,-143.548484722928,-155.681288635224
-0.136014969011888,-0.231522151857244,26.9484203752915,0.00586174169960587,-144.695021291633,-156.738921659635
-0.224595028926806,-0.19517758368537,26.88421477714,0.00778434410243666,-143.131358720373,-155.574102290691
-0.286558589847716,-0.191588031140364,27.0965987642811,0.00606036516043062,-144.199135763832,-157.038529134109
-0.191075177088212,-0.319259238386156,26.4893659225048,0.0101392965454505,-148.156599491249,-160.424208166878
-0.160331097842219,-0.33019387440973,26.6126992785804,0.0113601513838806,-143.548484722928,-155.681288635224
-0.136014969011888,-0.231522151857244,26.9484203752915,0.00586174169960587,-144.695021291633,-156.738921659635
-0.224595028926806,-0.19517758368537,26.88421477714,0.00778434410243666,-143.131358720373,-155.574102290691
-0.286558589847716,-0.191588031140364,27.0965987642811,0.00606036516043062,-144.199135763832,-157.038529134109
-0.191075177088212,-0.319259238386156,26.4893659225048,0.0101392965454505,-148.156599491249,-160.424208166878
-0.160331097842219,-0.33019387440973,26.6126992785804,0.0113601513838806,-143.548484722928,-155.681288635224
-0.136014969011888,-0.231522151857244,26.9484203752915,0.00586174169960587,-144.695021291633,-156.738921659635
-0.114100867793436,-0.328973277773045,26.815816360201,0.00778434410243666,-143.230769920114,-155.205881498875
-0.286558589847716,-0.191588031140364,27.0965987642811,0.00606036516043062,-144.199135763832,-157.038529134109
-0.191075177088212,-0.319259238386156,26.4893659225048,0.0101392965454505,-148.156599491249,-160.424208166878
-0.160331097842219,-0.33019387440973,26.6126992785804,0.0113601513838806,-143.548484722928,-155.681288635224
-0.101322709515298,-0.191677320337478,27.0276547711019,0.00475639639194278,-147.407526764443,-159.348744880672
-0.114100867793436,-0.328973277773045,26.815816360201,0.00778434410243666,-143.230769920114,-155.205881498875
-0.286558589847716,-0.191588031140364,26.9657606640552,0.00813255316933278,-143.693177610318,-156.532010238025
-0.191075177088212,-0.319259238386156,26.4893659225048,0.0101392965454505,-148.156599491249,-160.424208166878
-0.160331097842219,-0.33019387440973,26.6126992785804,0.0113601513838806,-143.548484722928,-155.681288635224
