mu_intercept,mu_slope
-0.246483102914725,-0.332869477014785
-0.13831171215453,-0.428573302336936
-0.0967168438403356,-0.339634962007065
-0.179552855508557,-0.353114688898885
-0.178193650009298,-0.397530446093139
-0.246483102914725,-0.332869477014785
-0.13831171215453,-0.428573302336936
-0.0967168438403356,-0.339634962007065
-0.0960941870667227,-0.454303190325879
-0.178193650009298,-0.397530446093139
-0.246483102914725,-0.332869477014785
-0.13831171215453,-0.428573302336936
-0.0967168438403356,-0.339634962007065
-0.0960941870667227,-0.454303190325879
-0.178193650009298,-0.397530446093139
-0.246483102914725,-0.332869477014785
-0.13831171215453,-0.428573302336936
-0.0967168438403356,-0.339634962007065
-0.0960941870667227,-0.454303190325879
-0.178193650009298,-0.397530446093139
-0.246483102914725,-0.332869477014785
-0.13831171215453,-0.428573302336936
-0.0967168438403356,-0.339634962007065
-0.0960941870667227,-0.454303190325879
-0.154747198470249,-0.397530446093139
-0.246483102914725,-0.332869477014785
-0.13831171215453,-0.428573302336936
-0.112007543320637,-0.339634962007065
-0.0960941870667227,-0.441535691752954
-0.154747198470249,-0.397530446093139
-0.246483102914725,-0.332869477014785
-0.14513538202582,-0.428573302336936
-0.112007543320637,-0.339634962007065
-0.0960941870667227,-0.441535691752954
-0.154747198470249,-0.397530446093139
-0.246483102914725,-0.332869477014785
-0.14513538202582,-0.428573302336936
-0.112007543320637,-0.339634962007065
-0.0960941870667227,-0.441535691752954
-0.154747198470249,-0.397530446093139
-0.192201941573537,-0.379439315749586
-0.14513538202582,-0.428573302336936
-0.164179161551516,-0.35756322647031
-0.0960941870667227,-0.441535691752954
-0.154747198470249,-0.397530446093139
-0.192201941573537,-0.279859716398638
-0.14513538202582,-0.428573302336936
-0.164179161551516,-0.35756322647031
-0.0960941870667227,-0.441535691752954
-0.154747198470249,-0.397530446093139
-0.192201941573537,-0.279859716398638
-0.14513538202582,-0.428573302336936
-0.164179161551516,-0.35756322647031
-0.150794856312606,-0.37236527772853
-0.154747198470249,-0.397530446093139
-0.192201941573537,-0.279859716398638
-0.14513538202582,-0.428573302336936
-0.164179161551516,-0.216860799256899
-0.150794856312606,-0.37236527772853
-0.154747198470249,-0.397530446093139
-0.192201941573537,-0.279859716398638
-0.14513538202582,-0.428573302336936
-0.164179161551516,-0.216860799256899
-0.157613433920557,-0.43247413557565
-0.154747198470249,-0.397530446093139
-0.192201941573537,-0.279859716398638
-0.14513538202582,-0.428573302336936
-0.164179161551516,-0.216860799256899
-0.157613433920557,-0.43247413557565
-0.154747198470249,-0.397530446093139
-0.192201941573537,-0.279859716398638
-0.14513538202582,-0.428573302336936
-0.127278767059123,-0.313964534155942
-0.157613433920557,-0.43247413557565
-0.154747198470249,-0.397530446093139
-0.192201941573537,-0.196332606787543
-0.14513538202582,-0.428573302336936
-0.152903060712978,-0.392550304786841
-0.157613433920557,-0.43247413557565
-0.154747198470249,-0.397530446093139
-0.192201941573537,-0.196332606787543
-0.14513538202582,-0.428573302336936
-0.152903060712978,-0.392550304786841
-0.157613433920557,-0.43247413557565
-0.154747198470249,-0.397530446093139
-0.192201941573537,-0.196332606787543
-0.14513538202582,-0.428573302336936
-0.152903060712978,-0.392550304786841
-0.157613433920557,-0.43247413557565
-0.154747198470249,-0.397530446093139
-0.192201941573537,-0.196332606787543
-0.14513538202582,-0.428573302336936
-0.152903060712978,-0.392550304786841
-0.157613433920557,-0.43247413557565
-0.154747198470249,-0.397530446093139
-0.192201941573537,-0.196332606787543
-0.150836694569107,-0.473986713735194
-0.152903060712978,-0.392550304786841
-0.157613433920557,-0.43247413557565
-0.154747198470249,-0.397530446093139
-0.192201941573537,-0.196332606787543
-0.150836694569107,-0.473986713735194
-0.152903060712978,-0.392550304786841
-0.157613433920557,-0.43247413557565
-0.154747198470249,-0.397530446093139
-0.201157857696449,-0.313180330301239
-0.150836694569107,-0.473986713735194
-0.152903060712978,-0.392550304786841
-0.191313045350445,-0.287073487743665
-0.154747198470249,-0.397530446093139
-0.183025321951999,-0.313180330301239
-0.222363803978187,-0.344244054343525
-0.152903060712978,-0.392550304786841
-0.191313045350445,-0.287073487743665
-0.154747198470249,-0.397530446093139
-0.183025321951999,-0.313180330301239
-0.222363803978187,-0.344244054343525
-0.152903060712978,-0.392550304786841
-0.191313045350445,-0.287073487743665
-0.154747198470249,-0.397530446093139
-0.183025321951999,-0.313180330301239
-0.222363803978187,-0.344244054343525
-0.152903060712978,-0.392550304786841
-0.191313045350445,-0.287073487743665
-0.154747198470249,-0.397530446093139
-0.183025321951999,-0.313180330301239
-0.222363803978187,-0.344244054343525
-0.169081478705376,-0.386065878363415
-0.191313045350445,-0.287073487743665
-0.154747198470249,-0.397530446093139
-0.183025321951999,-0.313180330301239
-0.222363803978187,-0.344244054343525
-0.169081478705376,-0.386065878363415
-0.191313045350445,-0.287073487743665
-0.154747198470249,-0.397530446093139
-0.183025321951999,-0.313180330301239
-0.122587272849289,-0.362254461021402
-0.169081478705376,-0.386065878363415
-0.191313045350445,-0.287073487743665
-0.154747198470249,-0.397530446093139
-0.183025321951999,-0.313180330301239
-0.122587272849289,-0.362254461021402
-0.169081478705376,-0.386065878363415
-0.099446419496865,-0.275507017418085
-0.154747198470249,-0.397530446093139
-0.183025321951999,-0.313180330301239
-0.220051473760727,-0.239530661166057
-0.169081478705376,-0.386065878363415
-0.099446419496865,-0.275507017418085
-0.154747198470249,-0.397530446093139
-0.183946819285429,-0.313180330301239
-0.220051473760727,-0.239530661166057
-0.169081478705376,-0.386065878363415
-0.099446419496865,-0.275507017418085
-0.154747198470249,-0.397530446093139
-0.183946819285429,-0.313180330301239
-0.220051473760727,-0.239530661166057
-0.169081478705376,-0.386065878363415
-0.099446419496865,-0.275507017418085
-0.154747198470249,-0.397530446093139
-0.183946819285429,-0.313180330301239
-0.220051473760727,-0.239530661166057
-0.169081478705376,-0.386065878363415
-0.099446419496865,-0.275507017418085
-0.17829066449559,-0.397530446093139
-0.183946819285429,-0.313180330301239
-0.220051473760727,-0.239530661166057
-0.169081478705376,-0.386065878363415
-0.099446419496865,-0.275507017418085
-0.17829066449559,-0.397530446093139
-0.183946819285429,-0.313180330301239
-0.220051473760727,-0.239530661166057
-0.144846726503868,-0.386065878363415
-0.0338460214813294,-0.332013216131511
-0.17829066449559,-0.397530446093139
-0.183946819285429,-0.313180330301239
-0.220051473760727,-0.239530661166057
-0.144846726503868,-0.386065878363415
-0.0338460214813294,-0.332013216131511
-0.17829066449559,-0.397530446093139
-0.183946819285429,-0.313180330301239
-0.220051473760727,-0.239530661166057
-0.144846726503868,-0.303371678846748
-0.124888751817379,-0.332013216131511
-0.17829066449559,-0.397530446093139
-0.183946819285429,-0.313180330301239
-0.220051473760727,-0.239530661166057
-0.144846726503868,-0.303371678846748
-0.124888751817379,-0.332013216131511
-0.17829066449559,-0.397530446093139
-0.183946819285429,-0.313180330301239
-0.220051473760727,-0.239530661166057
-0.144846726503868,-0.313892725390843
-0.0846033544978986,-0.332013216131511
-0.17829066449559,-0.397530446093139
-0.183946819285429,-0.313180330301239
-0.220051473760727,-0.239530661166057
-0.144846726503868,-0.352200260111686
-0.0846033544978986,-0.332013216131511
-0.17829066449559,-0.390951695935242
-0.183946819285429,-0.313180330301239
-0.220051473760727,-0.239530661166057
-0.144846726503868,-0.352200260111686
-0.0846033544978986,-0.332013216131511
-0.17829066449559,-0.390951695935242
-0.183946819285429,-0.313180330301239
-0.220051473760727,-0.239530661166057
-0.144846726503868,-0.352200260111686
-0.0846033544978986,-0.332013216131511
-0.119079803153654,-0.390951695935242
-0.183946819285429,-0.313180330301239
-0.220051473760727,-0.239530661166057
-0.144846726503868,-0.352200260111686
-0.0846033544978986,-0.246405429608512
-0.119079803153654,-0.390951695935242
-0.183946819285429,-0.313180330301239
-0.199515827264282,-0.239530661166057
-0.144846726503868,-0.352200260111686
-0.0846033544978986,-0.246405429608512
-0.119079803153654,-0.390951695935242
-0.183946819285429,-0.313180330301239
-0.199515827264282,-0.239530661166057
-0.175729608223057,-0.395217076911758
-0.0846033544978986,-0.246405429608512
-0.119079803153654,-0.390951695935242
-0.183946819285429,-0.313180330301239
-0.199515827264282,-0.239530661166057
-0.175729608223057,-0.395217076911758
-0.0846033544978986,-0.246405429608512
-0.119079803153654,-0.390951695935242
-0.183946819285429,-0.313180330301239
-0.199515827264282,-0.239530661166057
-0.175729608223057,-0.395217076911758
-0.0846033544978986,-0.246405429608512
-0.122772245108567,-0.390951695935242
-0.183946819285429,-0.313180330301239
-0.199515827264282,-0.239530661166057
-0.175729608223057,-0.395217076911758
-0.0846033544978986,-0.246405429608512
-0.122772245108567,-0.390951695935242
-0.183946819285429,-0.313180330301239
-0.199515827264282,-0.239530661166057
-0.175729608223057,-0.395217076911758
-0.0846033544978986,-0.246405429608512
-0.127506332314582,-0.390951695935242
-0.183946819285429,-0.313180330301239
-0.199515827264282,-0.239530661166057
-0.175729608223057,-0.395217076911758
-0.0846033544978986,-0.246405429608512
-0.127506332314582,-0.390951695935242
-0.091327965642021,-0.313180330301239
-0.199515827264282,-0.239530661166057
-0.175729608223057,-0.395217076911758
-0.0846033544978986,-0.246405429608512
-0.127506332314582,-0.390951695935242
-0.091327965642021,-0.313180330301239
-0.199515827264282,-0.239530661166057
-0.175729608223057,-0.395217076911758
-0.0846033544978986,-0.246405429608512
-0.127506332314582,-0.390951695935242
-0.091327965642021,-0.313180330301239
-0.199515827264282,-0.239530661166057
-0.175729608223057,-0.282718690964461
-0.0846033544978986,-0.273621519991793
-0.127506332314582,-0.390951695935242
-0.091327965642021,-0.313180330301239
-0.199515827264282,-0.239530661166057
-0.175729608223057,-0.282718690964461
-0.0846033544978986,-0.273621519991793
-0.127506332314582,-0.390951695935242
-0.091327965642021,-0.313180330301239
-0.199515827264282,-0.239530661166057
-0.175729608223057,-0.282718690964461
-0.0846033544978986,-0.273621519991793
-0.127506332314582,-0.390951695935242
-0.091327965642021,-0.313180330301239
-0.117408043530481,-0.346087436003666
-0.175729608223057,-0.282718690964461
-0.0846033544978986,-0.273621519991793
-0.127506332314582,-0.390951695935242
-0.091327965642021,-0.18505628153855
-0.117408043530481,-0.346087436003666
-0.175729608223057,-0.282718690964461
-0.147040106966974,-0.308060872769362
-0.127506332314582,-0.390951695935242
-0.091327965642021,-0.18505628153855
-0.117408043530481,-0.346087436003666
-0.175729608223057,-0.282718690964461
-0.147040106966974,-0.308060872769362
-0.127506332314582,-0.390951695935242
-0.091327965642021,-0.18505628153855
-0.117408043530481,-0.346087436003666
-0.175729608223057,-0.282718690964461
-0.147040106966974,-0.308060872769362
-0.127506332314582,-0.390951695935242
0.0159061542747472,-0.18505628153855
-0.117408043530481,-0.26564543016755
-0.175729608223057,-0.282718690964461
-0.147040106966974,-0.308060872769362
-0.127506332314582,-0.390951695935242
0.0159061542747472,-0.359830893387503
-0.117408043530481,-0.26564543016755
-0.175729608223057,-0.282718690964461
-0.150016161635227,-0.401002402664478
-0.127506332314582,-0.390951695935242
0.0159061542747472,-0.359830893387503
-0.198380656050996,-0.26564543016755
-0.175729608223057,-0.282718690964461
-0.150016161635227,-0.401002402664478
-0.127506332314582,-0.390951695935242
0.0159061542747472,-0.359830893387503
-0.151848995902651,-0.322173926289012
-0.175729608223057,-0.282718690964461
-0.148657126950428,-0.293302320267812
-0.127506332314582,-0.390951695935242
0.0159061542747472,-0.359830893387503
-0.151848995902651,-0.322173926289012
-0.175729608223057,-0.366053644378991
-0.148657126950428,-0.293302320267812
-0.127506332314582,-0.390951695935242
0.0192168374220824,-0.371721328689959
-0.151848995902651,-0.322173926289012
-0.175729608223057,-0.366053644378991
-0.181297591573023,-0.253027690041947
-0.127506332314582,-0.390951695935242
0.0192168374220824,-0.371721328689959
-0.151848995902651,-0.322173926289012
-0.175729608223057,-0.366053644378991
-0.181297591573023,-0.253027690041947
-0.127506332314582,-0.390951695935242
0.0192168374220824,-0.371721328689959
-0.151848995902651,-0.322173926289012
-0.0759731665426956,-0.465448569967402
-0.181297591573023,-0.253027690041947
-0.127506332314582,-0.390951695935242
0.0192168374220824,-0.371721328689959
-0.140235724903691,-0.293008929444145
-0.0759731665426956,-0.465448569967402
-0.181297591573023,-0.253027690041947
-0.127506332314582,-0.390951695935242
0.0192168374220824,-0.268083323416562
-0.140235724903691,-0.283335612522309
-0.0759731665426956,-0.465448569967402
-0.181297591573023,-0.372675599089555
-0.17726303885047,-0.270280681105164
0.0192168374220824,-0.268083323416562
-0.140235724903691,-0.283335612522309
-0.119760100157439,-0.480861681816427
-0.181297591573023,-0.372675599089555
-0.17726303885047,-0.270280681105164
0.0192168374220824,-0.268083323416562
-0.140235724903691,-0.283335612522309
-0.119760100157439,-0.480861681816427
-0.181297591573023,-0.372675599089555
-0.17726303885047,-0.270280681105164
0.0496044434711752,-0.358703787055846
-0.140235724903691,-0.283335612522309
-0.119760100157439,-0.480861681816427
-0.181297591573023,-0.372675599089555
-0.17726303885047,-0.270280681105164
0.0496044434711752,-0.358703787055846
-0.111208341827859,-0.358949077206146
-0.119760100157439,-0.480861681816427
-0.181297591573023,-0.352935744736783
-0.17726303885047,-0.270280681105164
0.0496044434711752,-0.358703787055846
-0.111208341827859,-0.38275628767889
-0.229416423457073,-0.358914278774598
-0.181297591573023,-0.352935744736783
-0.17726303885047,-0.270280681105164
0.0496044434711752,-0.358703787055846
-0.111208341827859,-0.38275628767889
-0.229416423457073,-0.358914278774598
-0.181297591573023,-0.352935744736783
-0.17726303885047,-0.270280681105164
0.0496044434711752,-0.358703787055846
-0.111208341827859,-0.38275628767889
-0.229416423457073,-0.358914278774598
-0.181297591573023,-0.352935744736783
-0.17726303885047,-0.270280681105164
0.00879560745372347,-0.358703787055846
-0.111208341827859,-0.38275628767889
-0.229416423457073,-0.358914278774598
-0.181297591573023,-0.352935744736783
-0.17726303885047,-0.270280681105164
-0.0909530497717789,-0.360103855255123
-0.111208341827859,-0.38275628767889
-0.229416423457073,-0.358914278774598
-0.181297591573023,-0.352935744736783
-0.17726303885047,-0.270280681105164
-0.0909530497717789,-0.360103855255123
-0.111208341827859,-0.38275628767889
-0.216528622283998,-0.373519133470394
-0.181297591573023,-0.349546957297106
-0.17726303885047,-0.270280681105164
-0.132695614152505,-0.360103855255123
-0.111208341827859,-0.38275628767889
-0.216528622283998,-0.373519133470394
-0.181297591573023,-0.39691501212652
-0.17726303885047,-0.270280681105164
-0.132695614152505,-0.360103855255123
-0.111208341827859,-0.38275628767889
-0.216528622283998,-0.373519133470394
-0.181297591573023,-0.39691501212652
-0.170285930434196,-0.345325634919449
-0.132695614152505,-0.360103855255123
-0.111208341827859,-0.38275628767889
-0.216528622283998,-0.373519133470394
-0.181297591573023,-0.39691501212652
-0.170285930434196,-0.345325634919449
-0.132695614152505,-0.360103855255123
-0.111208341827859,-0.38275628767889
-0.216528622283998,-0.373519133470394
-0.181297591573023,-0.39691501212652
-0.170285930434196,-0.345325634919449
-0.132695614152505,-0.360103855255123
-0.111208341827859,-0.38275628767889
-0.216528622283998,-0.373519133470394
-0.181297591573023,-0.39691501212652
-0.170285930434196,-0.345325634919449
-0.132695614152505,-0.360103855255123
-0.111208341827859,-0.38275628767889
-0.216528622283998,-0.373519133470394
-0.181297591573023,-0.39691501212652
-0.170285930434196,-0.345325634919449
-0.132695614152505,-0.360103855255123
-0.111208341827859,-0.38275628767889
-0.216528622283998,-0.373519133470394
-0.181297591573023,-0.39691501212652
-0.170285930434196,-0.345325634919449
-0.199109673077348,-0.350076391043833
-0.111208341827859,-0.38275628767889
-0.216528622283998,-0.373519133470394
-0.181297591573023,-0.39691501212652
-0.170285930434196,-0.345325634919449
-0.199109673077348,-0.350076391043833
-0.111208341827859,-0.38275628767889
-0.216528622283998,-0.373519133470394
-0.181297591573023,-0.386418973664024
-0.170285930434196,-0.345325634919449
-0.199109673077348,-0.350076391043833
-0.111208341827859,-0.38275628767889
-0.216528622283998,-0.373519133470394
-0.181297591573023,-0.386418973664024
-0.19327001257141,-0.398694011925267
-0.199109673077348,-0.350076391043833
-0.111208341827859,-0.38275628767889
-0.255314606629567,-0.255341518739526
-0.181297591573023,-0.281830214038265
-0.19327001257141,-0.398694011925267
-0.219634393991324,-0.341459967646386
-0.111208341827859,-0.38275628767889
-0.255314606629567,-0.255341518739526
-0.181297591573023,-0.281830214038265
-0.132851961707139,-0.379617713939352
-0.219634393991324,-0.341459967646386
-0.111208341827859,-0.38275628767889
-0.255314606629567,-0.255341518739526
-0.181297591573023,-0.281830214038265
-0.132851961707139,-0.379617713939352
-0.198391666453284,-0.341459967646386
-0.111208341827859,-0.38275628767889
-0.255314606629567,-0.255341518739526
-0.181297591573023,-0.281830214038265
-0.132851961707139,-0.379617713939352
-0.198391666453284,-0.341459967646386
-0.111208341827859,-0.38275628767889
-0.255314606629567,-0.255341518739526
-0.181297591573023,-0.281830214038265
-0.132851961707139,-0.379617713939352
-0.198391666453284,-0.341459967646386
-0.111208341827859,-0.38275628767889
-0.25957125675794,-0.243748602950783
-0.181297591573023,-0.281830214038265
-0.132851961707139,-0.379617713939352
-0.198391666453284,-0.341459967646386
-0.111208341827859,-0.38275628767889
-0.25957125675794,-0.243748602950783
-0.181297591573023,-0.281830214038265
-0.132851961707139,-0.379617713939352
-0.198391666453284,-0.341459967646386
-0.111208341827859,-0.38275628767889
-0.25957125675794,-0.243748602950783
-0.181297591573023,-0.281830214038265
-0.169473986972824,-0.351604325009073
-0.198391666453284,-0.341459967646386
-0.111208341827859,-0.38275628767889
-0.25957125675794,-0.243748602950783
-0.181297591573023,-0.281830214038265
-0.169473986972824,-0.351604325009073
-0.198391666453284,-0.341459967646386
-0.154037791621454,-0.314530518868138
-0.25957125675794,-0.381123295134999
-0.181297591573023,-0.281830214038265
-0.169473986972824,-0.351604325009073
-0.198391666453284,-0.341459967646386
-0.154037791621454,-0.314530518868138
-0.25957125675794,-0.381123295134999
-0.181297591573023,-0.281830214038265
-0.169473986972824,-0.351604325009073
-0.198391666453284,-0.341459967646386
-0.154037791621454,-0.314530518868138
-0.25957125675794,-0.381123295134999
-0.181297591573023,-0.281830214038265
-0.169473986972824,-0.351604325009073
-0.198391666453284,-0.341459967646386
-0.154037791621454,-0.314530518868138
-0.166185902408676,-0.381123295134999
-0.181297591573023,-0.281830214038265
-0.175815634480609,-0.30704012195756
-0.198391666453284,-0.341459967646386
-0.261196950507665,-0.289426034129929
-0.186965844657198,-0.417354857107429
-0.181297591573023,-0.281830214038265
-0.175815634480609,-0.342042803886798
-0.198391666453284,-0.341459967646386
-0.261196950507665,-0.289426034129929
-0.186965844657198,-0.417354857107429
-0.191943113543501,-0.272464745333587
-0.194459092152038,-0.348142163496818
-0.198391666453284,-0.341459967646386
-0.261196950507665,-0.289426034129929
-0.186965844657198,-0.417354857107429
-0.191943113543501,-0.272464745333587
-0.194459092152038,-0.348142163496818
-0.198391666453284,-0.341459967646386
-0.261196950507665,-0.289426034129929
-0.186965844657198,-0.460218655948446
-0.191943113543501,-0.272464745333587
-0.194459092152038,-0.348142163496818
-0.215356959811187,-0.183350571136367
-0.261196950507665,-0.289426034129929
-0.186965844657198,-0.460218655948446
-0.191943113543501,-0.272464745333587
-0.194459092152038,-0.348142163496818
-0.215356959811187,-0.183350571136367
-0.261196950507665,-0.289426034129929
-0.186965844657198,-0.460218655948446
-0.191943113543501,-0.272464745333587
-0.154280363527449,-0.31298207938068
-0.215356959811187,-0.183350571136367
-0.261196950507665,-0.289426034129929
-0.2183910328243,-0.39562019596472
-0.191943113543501,-0.272464745333587
-0.188692674963501,-0.31298207938068
-0.215356959811187,-0.183350571136367
-0.261196950507665,-0.289426034129929
-0.164414572027868,-0.39562019596472
-0.191943113543501,-0.272464745333587
-0.188692674963501,-0.31298207938068
-0.215356959811187,-0.183350571136367
-0.261196950507665,-0.289426034129929
-0.164414572027868,-0.39562019596472
-0.191943113543501,-0.272464745333587
-0.188692674963501,-0.31298207938068
-0.215356959811187,-0.183350571136367
-0.261196950507665,-0.289426034129929
-0.164414572027868,-0.39562019596472
-0.191943113543501,-0.272464745333587
-0.188692674963501,-0.31298207938068
-0.215356959811187,-0.183350571136367
-0.261196950507665,-0.289426034129929
-0.164414572027868,-0.39562019596472
-0.191943113543501,-0.272464745333587
-0.188692674963501,-0.31298207938068
-0.215356959811187,-0.183350571136367
-0.261196950507665,-0.289426034129929
-0.161069181409509,-0.411105625693395
-0.191943113543501,-0.272464745333587
-0.188692674963501,-0.31298207938068
-0.215356959811187,-0.183350571136367
-0.261196950507665,-0.289426034129929
-0.161069181409509,-0.411105625693395
-0.191943113543501,-0.272464745333587
-0.188692674963501,-0.353184476921518
-0.215356959811187,-0.183350571136367
-0.261196950507665,-0.289426034129929
-0.161069181409509,-0.411105625693395
-0.191943113543501,-0.272464745333587
-0.188692674963501,-0.335699572620834
-0.215356959811187,-0.183350571136367
-0.261196950507665,-0.289426034129929
-0.161069181409509,-0.411105625693395
-0.191943113543501,-0.272464745333587
-0.188692674963501,-0.335699572620834
-0.215356959811187,-0.183350571136367
-0.261196950507665,-0.289426034129929
-0.161069181409509,-0.286035080597902
-0.191943113543501,-0.272464745333587
-0.047177437542244,-0.335699572620834
-0.214642820874484,-0.183350571136367
-0.261196950507665,-0.289426034129929
-0.161069181409509,-0.286035080597902
-0.191943113543501,-0.272464745333587
-0.047177437542244,-0.335699572620834
-0.214642820874484,-0.183350571136367
-0.261196950507665,-0.289426034129929
-0.187266979573411,-0.286035080597902
-0.191943113543501,-0.272464745333587
-0.047177437542244,-0.335699572620834
-0.214642820874484,-0.183350571136367
-0.261196950507665,-0.289426034129929
-0.187266979573411,-0.286035080597902
-0.188778487631048,-0.298906886519698
-0.047177437542244,-0.335699572620834
-0.214642820874484,-0.183350571136367
-0.261196950507665,-0.289426034129929
-0.187266979573411,-0.286035080597902
-0.188778487631048,-0.298906886519698
-0.047177437542244,-0.335699572620834
-0.214642820874484,-0.183350571136367
-0.261196950507665,-0.289426034129929
-0.190040042363808,-0.279342394362393
-0.185399934651904,-0.300707056629057
-0.047177437542244,-0.335699572620834
-0.215440392323015,-0.149168761978915
-0.261196950507665,-0.289426034129929
-0.190040042363808,-0.279342394362393
-0.185399934651904,-0.300707056629057
-0.047177437542244,-0.335699572620834
-0.215440392323015,-0.149168761978915
-0.261196950507665,-0.289426034129929
-0.190040042363808,-0.279342394362393
-0.185399934651904,-0.300707056629057
-0.047177437542244,-0.335699572620834
-0.215440392323015,-0.149168761978915
-0.261196950507665,-0.289426034129929
-0.190040042363808,-0.279342394362393
-0.185399934651904,-0.300707056629057
-0.220882511893234,-0.262966705532175
-0.239955366363726,-0.257339453016478
-0.261196950507665,-0.289426034129929
-0.190040042363808,-0.279342394362393
-0.185399934651904,-0.300707056629057
-0.220882511893234,-0.262966705532175
-0.239955366363726,-0.257339453016478
-0.261196950507665,-0.289426034129929
-0.190040042363808,-0.279342394362393
-0.185399934651904,-0.300707056629057
-0.220882511893234,-0.262966705532175
-0.239955366363726,-0.257339453016478
-0.261196950507665,-0.289426034129929
-0.190040042363808,-0.279342394362393
-0.185399934651904,-0.300707056629057
-0.220882511893234,-0.262966705532175
-0.176391945408746,-0.257339453016478
-0.261196950507665,-0.289426034129929
-0.112481209683746,-0.279342394362393
-0.228626608222733,-0.292602378349668
-0.220882511893234,-0.262966705532175
-0.176391945408746,-0.257339453016478
-0.261196950507665,-0.289426034129929
-0.112481209683746,-0.279342394362393
-0.205881117224302,-0.301923137913524
-0.220882511893234,-0.262966705532175
-0.176391945408746,-0.257339453016478
-0.261196950507665,-0.289426034129929
-0.112481209683746,-0.279342394362393
-0.205881117224302,-0.301923137913524
-0.220882511893234,-0.262966705532175
-0.176391945408746,-0.257339453016478
-0.261196950507665,-0.289426034129929
-0.112481209683746,-0.279342394362393
-0.205881117224302,-0.301923137913524
-0.220882511893234,-0.262966705532175
-0.176391945408746,-0.257339453016478
-0.261196950507665,-0.289426034129929
-0.112481209683746,-0.258225665578479
-0.205881117224302,-0.301923137913524
-0.220882511893234,-0.324858889181041
-0.176391945408746,-0.257339453016478
-0.261196950507665,-0.289426034129929
-0.170785420321228,-0.280599957712375
-0.205881117224302,-0.301923137913524
-0.220882511893234,-0.324858889181041
-0.176391945408746,-0.257339453016478
-0.261196950507665,-0.267690065533661
-0.170785420321228,-0.280599957712375
-0.205881117224302,-0.301923137913524
-0.182353516652301,-0.319493924153542
-0.176391945408746,-0.257339453016478
-0.261196950507665,-0.267690065533661
-0.170785420321228,-0.280599957712375
-0.205881117224302,-0.301923137913524
-0.182353516652301,-0.319493924153542
-0.176391945408746,-0.257339453016478
-0.261196950507665,-0.267690065533661
-0.151453859675603,-0.292424874115595
-0.205881117224302,-0.301923137913524
-0.182353516652301,-0.319493924153542
-0.176391945408746,-0.257339453016478
-0.261196950507665,-0.267690065533661
-0.151453859675603,-0.292424874115595
-0.205881117224302,-0.301923137913524
-0.182353516652301,-0.319493924153542
-0.176391945408746,-0.257339453016478
-0.261196950507665,-0.267690065533661
-0.151453859675603,-0.292424874115595
-0.205881117224302,-0.301923137913524
-0.182353516652301,-0.319493924153542
-0.176391945408746,-0.257339453016478
-0.261196950507665,-0.267690065533661
-0.151453859675603,-0.292424874115595
-0.205881117224302,-0.301923137913524
-0.182353516652301,-0.319493924153542
-0.176391945408746,-0.257339453016478
-0.261196950507665,-0.267690065533661
-0.151453859675603,-0.292424874115595
-0.205881117224302,-0.301923137913524
-0.182353516652301,-0.353860757228213
-0.200274732403601,-0.255980888982319
-0.261196950507665,-0.267690065533661
-0.151453859675603,-0.292424874115595
-0.205881117224302,-0.301923137913524
-0.182353516652301,-0.353860757228213
-0.200274732403601,-0.255980888982319
-0.261196950507665,-0.267690065533661
-0.281868049100426,-0.292424874115595
-0.205881117224302,-0.301923137913524
-0.182353516652301,-0.442286918891414
-0.234779732672542,-0.255980888982319
-0.261196950507665,-0.267690065533661
-0.281868049100426,-0.292424874115595
-0.205881117224302,-0.301923137913524
-0.102466646022324,-0.30991562573665
-0.234779732672542,-0.199630276957072
-0.261196950507665,-0.267690065533661
-0.281868049100426,-0.292424874115595
-0.205881117224302,-0.301923137913524
-0.115085962052301,-0.30991562573665
-0.234779732672542,-0.158123393362521
-0.261196950507665,-0.267690065533661
-0.281868049100426,-0.211116919675825
-0.205881117224302,-0.301923137913524
-0.115085962052301,-0.30991562573665
-0.234779732672542,-0.158123393362521
-0.261196950507665,-0.267690065533661
-0.299246440241474,-0.211116919675825
-0.205881117224302,-0.301923137913524
-0.115085962052301,-0.30991562573665
-0.234779732672542,-0.158123393362521
-0.261196950507665,-0.267690065533661
-0.299999618893438,-0.211116919675825
-0.205881117224302,-0.301923137913524
-0.115085962052301,-0.30991562573665
-0.234779732672542,-0.158123393362521
-0.261196950507665,-0.267690065533661
-0.299999618893438,-0.211116919675825
-0.205881117224302,-0.301923137913524
-0.115085962052301,-0.30991562573665
-0.234779732672542,-0.158123393362521
-0.25952567668925,-0.294083720790512
-0.299999618893438,-0.211116919675825
-0.222505581066693,-0.341125629616782
-0.0944589765038632,-0.331932459011039
-0.234779732672542,-0.158123393362521
-0.25952567668925,-0.294083720790512
-0.299999618893438,-0.211116919675825
-0.222505581066693,-0.341125629616782
-0.0944589765038632,-0.331932459011039
-0.234779732672542,-0.158123393362521
-0.25952567668925,-0.294083720790512
-0.299999618893438,-0.211116919675825
-0.222505581066693,-0.341125629616782
-0.0944589765038632,-0.331932459011039
-0.192048890959969,-0.247112698664905
-0.25952567668925,-0.294083720790512
-0.299999618893438,-0.211116919675825
-0.222505581066693,-0.341125629616782
-0.0944589765038632,-0.331932459011039
-0.192048890959969,-0.247112698664905
-0.25952567668925,-0.294083720790512
-0.299999618893438,-0.211116919675825
-0.222505581066693,-0.341125629616782
